,word,lang,pairs_eng,pairs_cat,pairs_esp,pairs_ger,pairs_por,pairs_pol,pairs_ita,pairs_swe,pairs_fre,pairs_rus,diptongos
5879,wykres,6,0,0,0,0,0,0,0,0,1,0,0
5880,kapelusz,6,0,0,0,0,0,1,0,0,0,0,0
5881,sprzedać,6,0,2,1,1,0,2,0,0,0,0,0
5882,powodzenie,6,0,0,0,0,0,1,0,0,1,0,1
5883,firma,6,0,0,0,0,1,0,0,0,0,0,0
5884,odejmować,6,0,0,0,0,0,0,0,0,0,0,0
5885,wydarzenie,6,0,0,0,0,0,1,0,0,1,0,1
5886,konkretny,6,0,1,0,0,0,0,0,0,0,0,0
5887,sprawa,6,0,2,1,1,0,0,0,0,0,0,0
5888,pływać,6,0,0,0,0,0,0,0,0,0,0,0
5889,termin,6,0,0,0,0,1,0,0,0,1,0,0
5890,naprzeciwko,6,0,2,1,0,0,1,1,0,0,0,0
5891,żona,6,0,0,0,0,0,0,0,0,0,0,0
5892,but,6,0,0,0,0,0,0,0,0,0,0,0
5893,ramię,6,0,0,0,0,0,0,0,0,0,0,0
5894,rozpiętość,6,0,0,0,0,0,0,0,0,0,0,0
5895,zorganizować,6,0,0,0,0,0,0,0,0,0,0,0
5896,obóz,6,0,0,0,0,0,0,0,0,0,0,0
5897,wymyślać,6,0,0,0,0,0,0,1,0,0,0,0
5898,bawełna,6,0,0,0,0,0,0,0,0,0,0,0
5899,urodzić się,6,0,0,0,0,0,1,0,0,0,0,0
5900,określać,6,0,0,0,0,0,0,1,0,0,0,0
5901,kwarta,6,0,0,0,0,0,0,0,0,0,0,0
5902,dziewięć,6,0,0,0,0,0,1,0,0,1,0,1
5903,ciężarówka,6,0,0,0,0,0,0,1,0,0,0,0
5904,hałas,6,0,0,0,0,0,0,0,0,0,0,0
5905,poziom,6,0,0,0,0,0,0,2,0,0,0,1
5906,szansa,6,0,0,0,0,0,1,0,0,0,0,0
5907,zebrać,6,0,1,0,0,0,0,0,0,0,0,0
5908,sklep,6,0,0,0,0,0,0,0,1,0,0,0
5909,rozciągać się,6,0,0,0,0,0,0,1,0,0,0,0
5910,rzucić,6,0,0,0,0,0,1,1,0,0,0,0
5911,połysk,6,0,0,0,0,0,0,0,1,0,0,0
5912,własność,6,0,0,0,0,0,0,0,0,0,0,0
5913,kolumna,6,0,0,0,0,0,0,0,0,0,0,0
5914,cząsteczka,6,1,0,0,1,0,0,0,1,0,0,0
5915,wybierz,6,0,0,0,0,0,1,0,0,1,0,1
5916,zło,6,0,0,0,0,0,0,0,0,0,0,0
5917,szary,6,0,0,0,0,0,1,0,0,0,0,0
5918,powtarzać,6,0,0,0,0,0,1,0,0,0,0,0
5919,wymagać,6,0,0,0,0,0,0,0,0,0,0,0
5920,szeroki,6,0,0,0,0,0,1,0,0,0,0,0
5921,przygotować,6,0,2,1,0,0,1,0,0,0,0,0
5922,sól,6,0,0,0,0,0,0,0,0,0,0,0
5923,nos,6,0,0,0,0,0,0,0,0,0,0,0
5924,mnogi,6,0,0,0,0,0,0,0,0,0,0,0
5925,gniew,6,0,0,0,0,0,0,2,0,1,0,1
5926,prawo,6,0,2,1,0,0,0,0,0,0,0,0
5927,kontynent,6,0,0,1,0,0,0,1,0,1,0,0
5928,como,7,0,0,0,0,0,0,0,0,0,0,0
5929,seu,7,0,0,0,0,0,0,0,0,0,0,1
5930,este,7,1,0,0,1,0,0,0,1,1,0,0
5931,ele,7,0,0,0,0,0,0,0,0,0,0,0
5932,foi,7,0,0,0,0,0,0,0,0,0,0,1
5933,por,7,0,0,0,0,0,0,0,0,0,0,0
5934,sobre,7,0,1,0,0,0,0,0,0,0,0,0
5935,são,7,0,0,0,0,0,0,0,0,0,0,0
5936,com,7,0,0,0,0,0,0,0,0,0,0,0
5937,elas,7,0,0,0,0,0,0,1,0,0,0,0
5938,ser,7,0,0,0,0,0,0,0,0,0,0,0
5939,no,7,0,0,0,0,0,0,0,0,0,0,0
5940,um,7,0,0,0,0,0,0,0,0,0,0,0
5941,tenho,7,0,0,0,0,1,0,0,0,0,0,0
5942,isto,7,1,0,0,1,0,0,0,1,0,0,0
5943,a partir de,7,0,0,0,0,0,0,0,0,0,0,0
5944,por,7,0,0,0,0,0,0,0,0,0,0,0
5945,quente,7,1,0,2,1,1,0,1,0,1,0,1
5946,palavra,7,0,0,0,0,0,0,1,0,0,0,0
5947,mas,7,0,0,0,0,0,0,0,0,0,0,0
5948,o que,7,1,0,1,1,1,0,1,0,0,0,1
5949,algum,7,0,0,1,0,1,0,0,0,0,0,0
5950,é,7,0,0,0,0,0,0,0,0,0,0,0
5951,isto,7,1,0,0,1,0,0,0,1,0,0,0
5952,vocês,7,0,0,0,0,0,0,0,0,0,0,0
5953,ou,7,0,0,0,0,0,0,0,0,0,0,1
5954,teve,7,0,0,0,0,0,0,0,0,0,0,0
5955,a,7,0,0,0,0,0,0,0,0,0,0,0
5956,do,7,0,0,0,0,0,0,0,0,0,0,0
5957,para,7,0,0,0,0,0,0,0,0,0,0,0
5958,e,7,0,0,0,0,0,0,0,0,0,0,0
5959,uma,7,0,0,0,0,0,0,0,0,0,0,0
5960,dentro,7,2,0,1,0,0,0,0,0,1,0,0
5961,nós,7,0,0,0,0,0,0,0,0,0,0,0
5962,posso,7,0,0,0,1,0,0,0,0,0,0,0
5963,fora,7,0,0,0,0,0,0,0,0,0,0,0
5964,outro,7,2,0,0,0,0,0,0,0,0,0,1
5965,nós estamos,7,1,0,0,1,0,0,0,1,1,0,0
5966,que,7,1,0,1,1,1,0,1,0,0,0,1
5967,faz,7,0,0,0,0,0,0,0,0,0,0,0
5968,seus,7,0,0,0,0,0,0,0,0,0,0,1
5969,tempo,7,0,0,0,0,0,0,0,0,0,0,0
5970,e se,7,0,0,0,0,0,0,0,0,0,0,0
5971,vai,7,0,0,0,0,0,0,0,0,0,0,1
5972,como as,7,0,0,0,0,0,0,0,0,0,0,0
5973,disse,7,0,0,0,1,0,1,0,0,0,0,0
5974,um,7,0,0,0,0,0,0,0,0,0,0,0
5975,cada,7,0,0,0,0,0,0,0,0,0,0,0
5976,dizer,7,0,0,0,0,0,1,0,0,0,0,0
5977,faz,7,0,0,0,0,0,0,0,0,0,0,0
5978,definir,7,0,0,0,0,0,0,0,0,1,0,0
5979,três,7,2,0,0,0,0,0,0,0,0,0,0
5980,querer,7,1,0,1,1,1,0,1,0,0,0,1
5981,ar,7,0,0,0,0,0,0,0,0,0,0,0
5982,nós vamos,7,0,0,0,0,0,0,0,0,0,0,0
5983,também,7,0,0,1,0,0,0,0,0,0,0,0
5984,toque,7,1,0,1,1,1,0,1,0,0,0,1
5985,pequena,7,1,0,1,1,1,0,1,0,0,0,1
5986,fim,7,0,0,0,0,0,0,0,0,0,0,0
5987,colocar,7,0,0,0,0,0,0,0,0,0,0,0
5988,casa,7,0,0,0,0,0,0,0,0,0,0,0
5989,ler,7,0,0,0,0,0,0,0,0,0,0,0
5990,mão,7,0,0,0,0,0,0,0,0,0,0,0
5991,porta,7,0,0,0,0,0,0,0,0,0,0,0
5992,ampla,7,0,0,0,0,0,0,1,0,0,0,0
5993,soletrar,7,2,0,0,0,0,0,0,0,0,0,0
5994,adicionar,7,0,0,0,0,0,1,3,0,0,0,1
5995,terra,7,0,0,1,0,1,0,0,0,0,0,0
5996,aqui,7,1,0,1,1,1,0,1,0,0,0,1
5997,devo,7,0,0,0,0,0,0,0,0,0,0,0
5998,grande,7,0,1,1,0,0,0,0,0,0,0,0
5999,alto,7,0,0,0,0,0,0,0,0,0,0,0
6000,tal,7,0,0,0,0,0,0,0,0,0,0,0
6001,segue,7,0,0,1,0,1,0,0,0,0,0,1
6002,aja,7,0,0,0,0,0,0,0,0,0,0,0
6003,perguntar,7,0,0,2,0,1,0,0,0,0,0,0
6004,homens,7,0,0,0,0,0,0,0,0,0,0,0
6005,mudança,7,0,0,0,0,0,0,0,0,0,0,0
6006,leve,7,0,0,0,0,0,0,0,0,0,0,0
6007,gentil,7,0,0,1,0,0,0,0,0,1,0,0
6008,desligado,7,0,0,0,0,0,0,0,0,1,0,0
6009,precisar,7,0,2,1,0,0,0,1,0,0,0,0
6010,lar,7,0,0,0,0,0,0,1,0,0,0,0
6011,foto,7,0,0,0,0,0,0,0,0,0,0,0
6012,tentar,7,0,0,1,0,0,0,0,0,1,0,0
6013,nós,7,0,0,0,0,0,0,0,0,0,0,0
6014,novamente,7,0,0,1,0,0,0,0,0,1,0,0
6015,animal,7,0,0,0,0,0,0,0,0,0,0,0
6016,ponto,7,0,0,1,0,0,0,0,0,0,0,0
6017,mãe,7,0,0,0,0,0,0,0,0,0,0,0
6018,mundo,7,0,1,1,0,0,0,0,0,0,0,0
6019,aproximar,7,0,2,1,0,0,0,0,0,0,0,0
6020,construir,7,3,0,0,2,0,0,0,1,0,0,1
6021,auto,7,0,0,0,0,0,0,0,0,0,0,1
6022,terra,7,0,0,1,0,1,0,0,0,0,0,0
6023,pai,7,0,0,0,0,0,0,0,0,0,0,1
6024,algum,7,0,0,1,0,1,0,0,0,0,0,0
6025,novo,7,0,0,0,0,0,0,0,0,0,0,0
6026,trabalhar,7,2,0,0,0,1,0,0,0,0,0,0
6027,papel,7,0,0,0,0,0,0,0,0,0,0,0
6028,leva,7,0,0,0,0,0,0,0,0,0,0,0
6029,pegue,7,0,0,1,0,1,0,0,0,0,0,1
6030,lugar,7,0,0,0,0,0,0,0,0,0,0,0
6031,feito,7,0,0,0,0,0,0,0,0,0,0,1
6032,viver,7,0,0,0,0,0,0,0,0,0,0,0
6033,onde,7,0,1,1,0,0,0,0,0,0,0,0
6034,depois,7,0,0,0,0,0,0,0,0,0,0,1
6035,de volta,7,0,0,0,0,0,0,0,0,0,0,0
6036,pequena,7,1,0,1,1,1,0,1,0,0,0,1
6037,só,7,0,0,0,0,0,0,0,0,0,0,0
6038,redondo,7,0,1,1,0,0,1,0,0,0,0,0
6039,cara,7,0,0,0,0,0,0,0,0,0,0,0
6040,ano,7,0,0,0,0,0,0,0,0,0,0,0
6041,veio,7,0,0,0,0,0,0,2,0,0,0,2
6042,mostrar,7,3,0,0,2,0,0,0,1,0,0,0
6043,todo,7,0,0,0,0,0,0,0,0,0,0,0
6044,boa,7,0,0,0,0,0,0,0,0,0,0,1
6045,eu,7,0,0,0,0,0,0,0,0,0,0,1
6046,dar,7,0,0,0,0,0,0,0,0,0,0,0
6047,nosso,7,0,0,0,1,0,0,0,0,0,0,0
6048,debaixo,7,0,1,0,0,0,0,0,0,0,0,1
6049,nome,7,0,0,0,0,0,0,0,0,0,0,0
6050,muito,7,0,0,0,0,0,0,0,0,0,0,1
6051,através dos,7,2,0,0,0,0,0,0,0,0,0,0
6052,apenas,7,0,0,0,0,0,0,0,0,0,0,0
6053,formato,7,0,0,0,0,1,0,0,0,0,0,0
6054,frase,7,0,1,0,0,0,0,0,0,0,0,0
6055,excelente,7,0,0,1,0,0,0,0,0,1,0,0
6056,acho,7,1,0,1,0,0,1,2,1,1,0,0
6057,dizer,7,0,0,0,0,0,1,0,0,0,0,0
6058,ajuda,7,0,0,0,0,0,0,0,0,0,0,0
6059,baixo,7,0,1,0,0,0,0,0,0,0,0,1
6060,linha,7,0,0,0,0,1,0,0,0,1,0,0
6061,diferir,7,0,0,0,0,0,1,0,0,0,0,0
6062,causa,7,0,0,0,0,0,0,0,0,0,0,1
6063,muito de,7,0,0,0,0,0,0,0,0,0,0,1
6064,significa,7,0,0,0,0,0,0,2,0,0,0,0
6065,antes da,7,0,0,1,0,0,0,0,0,1,0,0
6066,jogada,7,0,0,0,0,0,0,0,0,0,0,0
6067,certo,7,0,0,0,0,0,0,0,0,0,0,0
6068,garoto,7,0,0,0,0,0,0,0,0,0,0,0
6069,velho,7,0,0,0,0,1,0,0,0,0,0,0
6070,também,7,0,0,1,0,0,0,0,0,0,0,0
6071,mesmo,7,0,0,0,0,0,0,0,0,1,0,0
6072,ela,7,0,0,0,0,0,0,1,0,0,0,0
6073,tudo,7,0,0,0,0,0,0,0,0,0,0,0
6074,lá,7,0,0,0,0,0,0,0,0,0,0,0
6075,quando,7,1,1,2,1,1,0,1,0,0,0,1
6076,acima,7,0,0,0,0,0,0,1,0,0,0,0
6077,usar,7,0,0,0,0,0,0,0,0,0,0,0
6078,sua,7,0,0,0,0,0,0,0,0,0,0,1
6079,caminho,7,0,0,0,0,1,0,0,0,1,0,0
6080,cerca de,7,0,1,0,0,0,0,0,0,0,0,0
6081,muitos,7,0,0,0,0,0,0,0,0,0,0,1
6082,então,7,0,0,1,0,0,0,0,0,1,0,0
6083,eles,7,0,0,0,0,0,0,0,0,1,0,0
6084,escreva,7,0,1,0,0,1,0,1,0,1,0,0
6085,gostaria,7,1,0,0,1,0,0,0,1,0,0,1
6086,curti,7,0,0,0,0,0,0,0,0,0,0,0
6087,assim,7,0,0,0,1,0,0,0,0,0,0,0
6088,esses,7,0,0,0,1,0,0,0,0,1,0,0
6089,sua,7,0,0,0,0,0,0,0,0,0,0,1
6090,grandes,7,0,1,1,0,0,0,0,0,1,0,0
6091,faço,7,0,0,0,0,0,0,0,0,0,0,0
6092,coisa,7,0,0,0,0,0,0,0,0,0,0,1
6093,vejo,7,0,0,0,0,0,0,0,0,0,0,0
6094,dele,7,0,0,0,0,0,0,0,0,0,0,0
6095,dois,7,0,0,0,0,0,0,0,0,0,0,1
6096,tem,7,0,0,0,0,0,0,0,0,0,0,0
6097,olhar,7,0,0,0,0,1,0,0,0,0,0,0
6098,mais,7,0,0,0,0,0,0,0,0,0,0,1
6099,dia,7,0,0,0,0,0,1,0,0,0,0,1
6100,poderia,7,0,0,0,0,0,0,0,0,0,0,1
6101,vai,7,0,0,0,0,0,0,0,0,0,0,1
6102,venha,7,0,0,0,0,1,0,0,0,0,0,0
6103,número,7,0,0,0,0,0,0,0,0,0,0,0
6104,som,7,0,0,0,0,0,0,0,0,0,0,0
6105,não,7,0,0,0,0,0,0,0,0,0,0,0
6106,a maioria,7,0,0,0,0,0,0,2,0,0,0,3
6107,pessoas,7,0,0,0,1,0,0,0,0,1,0,1
6108,minha,7,0,0,0,0,1,0,0,0,1,0,0
6109,sobre,7,0,1,0,0,0,0,0,0,0,0,0
6110,conhecer,7,0,0,0,0,1,0,0,0,0,0,0
6111,agua,7,0,0,1,0,1,0,0,0,0,0,1
6112,do que,7,1,0,1,1,1,0,1,0,0,0,1
6113,ligar,7,0,0,0,0,0,0,0,0,0,0,0
6114,primeiro,7,0,2,1,0,0,0,0,0,0,0,1
6115,quem,7,1,0,1,1,1,0,1,0,0,0,1
6116,poderia,7,0,0,0,0,0,0,0,0,0,0,1
6117,baixa,7,0,1,0,0,0,0,0,0,0,0,1
6118,lado,7,0,0,0,0,0,0,1,0,0,0,0
6119,estive,7,1,0,0,1,0,0,0,1,1,0,0
6120,agora,7,0,0,0,0,0,0,0,0,0,0,0
6121,achar,7,1,0,1,0,0,1,2,1,1,0,0
6122,cabeça,7,0,0,0,0,0,0,0,0,0,0,0
6123,ter,7,0,0,0,0,0,0,0,0,0,0,0
6124,página,7,0,0,0,0,0,0,0,0,1,0,0
6125,deve,7,0,0,0,0,0,0,0,0,0,0,0
6126,país,7,0,0,0,0,0,0,0,0,0,0,1
6127,encontrado,7,2,2,2,0,1,0,0,0,0,0,0
6128,responda,7,0,1,1,1,0,0,0,0,1,0,0
6129,escola,7,0,1,0,0,1,0,2,0,1,0,0
6130,crescer,7,0,1,0,0,1,0,1,0,1,0,0
6131,estudar,7,1,0,0,1,0,0,0,1,1,0,0
6132,ainda,7,0,1,1,0,0,0,0,0,1,0,1
6133,aprender,7,0,3,2,0,0,0,0,0,0,0,0
6134,plantar,7,0,0,1,0,0,0,1,0,0,0,0
6135,cobrir,7,0,1,0,0,0,0,0,0,0,0,0
6136,comida,7,0,0,0,0,0,1,0,0,0,0,0
6137,sol,7,0,0,0,0,0,0,0,0,0,0,0
6138,quatro,7,3,0,1,1,1,0,1,0,0,0,1
6139,entre,7,2,0,1,0,0,0,0,0,1,0,0
6140,estado,7,1,0,0,1,0,0,0,1,1,0,0
6141,guarda,7,0,0,1,0,1,0,0,0,0,0,1
6142,olho,7,0,0,0,0,1,0,0,0,0,0,0
6143,nunca,7,0,2,1,0,1,0,0,0,0,0,0
6144,último,7,0,0,0,0,0,0,0,0,0,0,0
6145,deixar,7,0,1,0,0,0,0,0,0,0,0,1
6146,pensamento,7,0,0,1,0,0,0,0,0,1,0,0
6147,cidade,7,0,0,0,0,0,1,1,1,0,0,0
6148,árvore,7,0,0,0,0,0,0,0,0,0,0,0
6149,cruz,7,0,0,0,0,0,0,0,0,0,0,0
6150,fazenda,7,0,1,1,0,0,0,0,0,0,0,0
6151,duro,7,0,0,0,0,0,0,0,0,0,0,0
6152,começar,7,0,0,0,0,0,0,0,0,0,0,0
6153,poderia,7,0,0,0,0,0,0,0,0,0,0,1
6154,história,7,1,0,0,1,0,0,0,1,0,0,1
6155,viu,7,0,0,0,0,0,0,0,0,0,0,1
6156,distante,7,1,0,1,1,0,1,0,1,0,0,0
6157,mar,7,0,0,0,0,0,0,0,0,0,0,0
6158,empate,7,0,0,0,0,0,0,0,0,0,0,0
6159,deixei,7,0,1,0,0,0,0,0,0,0,0,1
6160,tarde,7,0,0,0,0,0,0,0,0,0,0,0
6161,corre,7,0,0,1,0,1,0,0,0,0,0,0
6162,não,7,0,0,0,0,0,0,0,0,0,0,0
6163,enquanto,7,1,0,2,1,1,0,1,0,0,0,1
6164,pressione,7,0,2,1,1,0,0,3,0,1,0,1
6165,perto,7,0,0,0,0,0,0,0,0,0,0,0
6166,noite,7,0,0,0,0,0,0,0,0,0,0,1
6167,real,7,0,0,0,0,0,0,0,0,0,0,1
6168,vida,7,0,0,0,0,0,1,0,0,0,0,0
6169,alguns,7,0,0,1,0,1,0,0,0,0,0,0
6170,norte,7,0,0,0,0,0,0,0,0,0,0,0
6171,livro,7,0,0,0,0,0,0,0,0,0,0,0
6172,carregar,7,0,0,1,0,1,0,0,0,0,0,0
6173,tomou,7,0,0,0,0,0,0,0,0,0,0,1
6174,ciência,7,0,2,1,0,1,0,1,0,0,0,2
6175,comer,7,0,0,0,0,0,0,0,0,0,0,0
6176,quarto,7,1,0,1,1,1,0,1,0,0,0,1
6177,amigo,7,0,0,0,0,0,0,0,0,0,0,0
6178,começou,7,0,0,0,0,0,0,0,0,0,0,1
6179,idéia,7,0,0,0,0,0,1,0,0,0,0,2
6180,peixe,7,0,1,0,0,0,0,0,0,0,0,1
6181,montanha,7,0,0,1,0,1,0,0,0,0,0,0
6182,pare,7,0,0,0,0,0,0,0,0,0,0,0
6183,uma vez,7,0,0,0,0,0,0,0,0,0,0,0
6184,base,7,0,0,0,0,0,0,0,0,0,0,0
6185,ouvir,7,0,0,0,0,0,0,0,0,0,0,1
6186,cavalo,7,0,0,0,0,0,0,0,0,0,0,0
6187,cortar,7,0,0,0,0,0,0,0,0,0,0,0
6188,claro,7,0,0,0,0,0,0,1,0,0,0,0
6189,ver,7,0,0,0,0,0,0,0,0,0,0,0
6190,cor,7,0,0,0,0,0,0,0,0,0,0,0
6191,enfrentar,7,0,1,1,0,0,0,0,0,1,0,0
6192,madeira,7,0,0,0,0,0,0,0,0,0,0,1
6193,a principal,7,0,4,2,0,1,0,1,0,1,0,0
6194,abrir,7,0,1,0,0,0,0,0,0,0,0,0
6195,parecer,7,0,0,0,0,0,0,0,0,0,0,0
6196,juntos,7,0,0,1,0,0,0,0,0,0,0,0
6197,próximo,7,0,2,1,0,0,0,0,0,0,0,0
6198,branco,7,0,3,1,0,1,0,0,0,0,0,0
6199,crianças,7,0,0,0,0,0,0,0,0,0,0,1
6200,começar,7,0,0,0,0,0,0,0,0,0,0,0
6201,pegou,7,0,0,0,0,0,0,0,0,0,0,1
6202,andar,7,0,1,1,0,0,0,0,0,0,0,0
6203,exemplo,7,0,0,0,0,0,0,0,0,0,0,0
6204,facilidade,7,0,0,0,0,0,1,1,0,0,0,0
6205,papel,7,0,0,0,0,0,0,0,0,0,0,0
6206,grupo,7,0,0,0,0,0,0,0,0,0,0,0
6207,sempre,7,0,2,1,0,0,0,0,0,0,0,0
6208,música,7,0,0,0,0,0,0,0,0,0,0,0
6209,essa,7,0,0,0,1,0,0,0,0,1,0,0
6210,ambas,7,0,0,1,0,0,0,0,0,0,0,0
6211,marca,7,0,1,0,0,0,0,0,0,0,0,0
6212,muitas vezes,7,0,0,0,0,0,0,0,0,1,0,1
6213,carta,7,0,0,0,0,0,0,0,0,0,0,0
6214,até,7,0,0,0,0,0,0,0,0,0,0,0
6215,milha,7,0,0,0,0,1,0,0,0,0,0,0
6216,rio,7,0,0,0,0,0,0,2,0,0,0,1
6217,carro,7,0,0,1,0,1,0,0,0,0,0,0
6218,pés,7,0,0,0,0,0,0,0,0,0,0,0
6219,cuidado,7,0,0,0,0,0,1,0,0,0,0,1
6220,segundo,7,0,1,2,0,1,0,0,0,0,0,0
6221,o suficiente,7,0,0,1,0,0,0,1,0,2,0,1
6222,avião,7,0,0,0,0,0,0,0,0,0,0,0
6223,menina,7,0,0,0,0,0,0,0,0,1,0,0
6224,usual,7,0,0,0,0,0,0,0,0,0,0,1
6225,jovem,7,0,0,0,0,0,0,0,0,0,0,0
6226,pronto,7,0,2,2,0,0,0,0,0,0,0,0
6227,acima de,7,0,0,0,0,0,0,1,0,0,0,0
6228,sempre,7,0,2,1,0,0,0,0,0,0,0,0
6229,vermelho,7,0,0,0,0,2,0,0,0,0,0,0
6230,lista,7,1,0,0,1,0,0,0,1,0,0,0
6231,no entanto,7,0,0,1,0,0,0,0,0,1,0,0
6232,sentir,7,0,0,1,0,0,0,0,0,1,0,0
6233,conversa,7,0,0,0,0,0,0,0,0,0,0,0
6234,pássaro,7,0,0,0,1,0,0,0,0,0,0,0
6235,em breve,7,0,1,0,0,0,0,0,0,0,0,0
6236,corpo,7,0,0,0,0,0,0,0,0,0,0,0
6237,cão,7,0,0,0,0,0,0,0,0,0,0,0
6238,família,7,0,0,0,0,0,0,0,0,0,0,1
6239,direto,7,0,0,0,0,0,1,0,0,0,0,0
6240,pose,7,0,0,0,0,0,0,0,0,0,0,0
6241,sair,7,0,0,0,0,0,0,0,0,0,0,1
6242,música,7,0,0,0,0,0,0,0,0,0,0,0
6243,a medida,7,0,0,0,0,0,3,0,0,0,0,0
6244,porta,7,0,0,0,0,0,0,0,0,0,0,0
6245,produtos,7,0,2,1,0,0,0,0,0,0,0,0
6246,preto,7,0,2,1,0,0,0,0,0,0,0,0
6247,curto,7,0,0,0,0,0,0,0,0,0,0,0
6248,numeral,7,0,0,0,0,0,0,0,0,0,0,0
6249,classe,7,0,0,0,1,0,0,1,0,0,0,0
6250,vento,7,0,0,1,0,0,0,0,0,1,0,0
6251,pergunta,7,0,0,2,0,1,0,0,0,0,0,0
6252,acontecer,7,0,0,1,0,0,0,0,0,0,0,0
6253,completo,7,0,0,0,0,0,0,0,0,0,0,0
6254,navio,7,0,0,0,0,0,0,2,0,0,0,1
6255,área,7,0,0,0,0,0,0,0,0,0,0,1
6256,metade,7,0,0,0,0,0,0,0,0,0,0,0
6257,rocha,7,1,0,1,0,0,1,2,1,1,0,0
6258,ordem,7,0,0,0,0,0,0,0,0,0,0,0
6259,incêndio,7,0,3,2,0,1,1,2,0,1,0,1
6260,sul,7,0,0,0,0,0,0,0,0,0,0,0
6261,problema,7,0,3,1,0,0,0,0,0,0,0,0
6262,peça,7,0,0,0,0,0,0,0,0,0,0,0
6263,contou,7,0,0,1,0,0,0,0,0,0,0,1
6264,sabia,7,0,0,0,0,0,0,0,0,0,0,1
6265,passar,7,0,0,0,1,0,0,0,0,0,0,0
6266,desde,7,0,0,0,0,0,0,0,0,1,0,0
6267,topo,7,0,0,0,0,0,0,0,0,0,0,0
6268,todo,7,0,0,0,0,0,0,0,0,0,0,0
6269,rei,7,0,0,0,0,0,0,0,0,0,0,1
6270,rua,7,0,0,0,0,0,0,0,0,0,0,1
6271,polegada,7,0,0,0,0,0,0,0,0,0,0,0
6272,multiplicar,7,0,0,0,0,0,0,0,0,0,0,0
6273,nada,7,0,0,0,0,0,0,0,0,0,0,0
6274,curso,7,0,0,0,0,0,0,0,0,0,0,0
6275,fique,7,1,0,1,1,1,0,1,0,0,0,1
6276,roda,7,0,0,0,0,0,0,0,0,0,0,0
6277,cheio,7,1,0,1,0,0,1,4,1,2,0,2
6278,força,7,0,0,0,0,0,0,0,0,0,0,0
6279,azul,7,0,0,0,0,0,0,0,0,0,0,0
6280,objeto,7,0,0,0,0,0,0,0,0,0,0,0
6281,decidir,7,0,0,0,0,0,2,1,1,0,0,0
6282,superfície,7,0,0,0,0,0,0,1,0,1,0,1
6283,profundo,7,0,3,2,0,0,0,0,0,0,0,0
6284,lua,7,0,0,0,0,0,0,0,0,0,0,1
6285,ilha,7,0,0,0,0,1,0,0,0,0,0,0
6286,pé,7,0,0,0,0,0,0,0,0,0,0,0
6287,sistema,7,1,0,0,1,0,0,0,1,0,0,0
6288,ocupado,7,0,0,0,0,0,0,0,0,0,0,0
6289,teste,7,1,0,0,1,0,0,0,1,1,0,0
6290,registro,7,3,0,0,2,0,0,0,1,0,0,0
6291,barco,7,0,1,0,0,0,0,0,0,0,0,0
6292,comum,7,0,0,0,0,0,0,0,0,0,0,0
6293,ouro,7,0,0,0,0,0,0,0,0,0,0,1
6294,possível,7,0,0,0,1,0,0,0,0,0,0,0
6295,avião,7,0,0,0,0,0,0,0,0,0,0,0
6296,lugar,7,0,0,0,0,0,0,0,0,0,0,0
6297,seco,7,0,0,0,0,0,0,0,0,0,0,0
6298,maravilha,7,0,0,0,0,1,0,0,0,0,0,0
6299,riso,7,0,0,0,0,0,0,0,0,0,0,0
6300,mil,7,0,0,0,0,0,0,0,0,0,0,0
6301,atrás,7,2,0,0,0,0,0,0,0,0,0,0
6302,correu,7,0,0,1,0,1,0,0,0,0,0,1
6303,verifica,7,0,0,0,0,0,0,0,0,0,0,0
6304,jogos,7,0,0,0,0,0,0,0,0,0,0,0
6305,forma,7,0,0,0,0,1,0,0,0,0,0,0
6306,igualar,7,0,0,1,0,1,0,1,0,0,0,1
6307,quente,7,1,0,2,1,1,0,1,0,1,0,1
6308,senhorita,7,0,0,0,0,1,0,0,0,0,0,0
6309,trouxeram,7,2,0,0,0,0,0,0,0,0,0,1
6310,aquecer,7,1,0,1,1,1,0,1,0,0,0,1
6311,neve,7,0,0,0,0,0,0,1,0,0,0,0
6312,pneu,7,0,0,0,0,0,0,1,0,0,0,1
6313,trazer,7,2,0,0,0,0,0,0,0,0,0,0
6314,sim,7,0,0,0,0,0,0,0,0,0,0,0
6315,distante,7,1,0,1,1,0,1,0,1,0,0,0
6316,encher,7,1,2,2,0,1,1,2,1,2,0,0
6317,pintar,7,0,0,1,0,0,0,0,0,1,0,0
6318,língua,7,1,0,1,1,1,0,0,1,0,0,1
6319,dentre,7,2,0,1,0,0,0,0,0,1,0,0
6320,unidade,7,0,0,0,0,0,1,0,0,0,0,0
6321,potência,7,0,2,1,0,1,0,1,0,0,0,1
6322,cidade,7,0,0,0,0,0,1,1,1,0,0,0
6323,multar,7,0,0,0,0,0,0,0,0,0,0,0
6324,certo,7,0,0,0,0,0,0,0,0,0,0,0
6325,voe,7,0,0,0,0,0,0,0,0,0,0,1
6326,cair,7,0,0,0,0,0,0,0,0,0,0,1
6327,conduzir,7,0,1,1,0,0,0,0,0,0,0,0
6328,choro,7,1,0,1,0,0,1,2,1,1,0,0
6329,sombrio,7,0,1,1,0,0,0,2,0,0,0,1
6330,máquina,7,1,0,1,1,1,0,1,0,1,0,1
6331,nota,7,0,0,0,0,0,0,0,0,0,0,0
6332,esperar,7,0,0,0,1,0,0,0,0,1,0,0
