,word,lang,pairs_eng,pairs_cat,pairs_esp,pairs_ger,pairs_por,pairs_pol,pairs_ita,pairs_swe,pairs_fre,pairs_rus,diptongos,pre_eng,pre_esp,pre_cat,pre_ita,pre_fra,pre_por,pre_ale,pre_sue,pre_pol,pre_rus,suf_eng,suf_esp,suf_cat,suf_ita,suf_fra,suf_por,suf_ale,suf_sue,suf_pol,suf_rus,en_zipf,de_zipf,ca_zipf,es_zipf,fr_zipf,it_zipf,pl_zipf,pt_zipf,ru_zipf,sv_zipf
5077,prima,5,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.34,4.2,3.97,4.4,3.1,6.19,3.68,4.49,2.38,3.71
5078,muoversi,5,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,4.23,0.0,0.0,0.0,0.0
5079,giusto,5,1,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.7,1.8,1.39,1.59,1.71,5.34,1.22,1.34,0.0,1.29
5080,ragazzo,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.32,1.41,2.14,1.36,1.53,5.18,1.19,2.08,1.29,1.36
5081,vecchio,5,1,0,1,0,0,1,4,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.54,2.52,2.06,2.72,3.04,5.06,2.44,2.63,0.0,2.4
5082,anche,5,1,2,2,0,1,1,2,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1.85,2.23,1.88,2.08,2.56,6.52,1.65,2.03,1.37,1.05
5083,stesso,5,1,0,0,2,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.41,1.43,0.0,1.46,1.43,5.83,0.0,1.25,0.0,0.0
5084,lei,5,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,3.17,3.27,3.16,3.84,3.03,5.6,3.21,5.49,1.88,2.65
5085,tutto,5,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.15,2.33,2.45,2.41,2.26,6.21,2.35,2.1,2.21,2.02
5086,là,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.4,2.7,3.08,2.54,5.99,5.03,1.6,2.91,2.1,2.32
5087,quando,5,1,1,2,1,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.43,2.38,3.15,2.71,2.36,6.24,2.47,6.3,1.86,1.91
5088,su,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.92,3.91,4.3,6.78,4.72,6.38,3.83,4.06,3.21,3.82
5089,uso,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.84,2.57,3.24,5.38,2.51,5.32,2.2,5.43,1.77,2.29
5090,tuo,5,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.36,2.31,2.42,2.56,2.35,5.73,2.19,2.52,1.76,2.04
5091,modo,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.54,2.64,2.96,5.19,3.45,5.91,2.52,5.21,2.11,3.58
5092,di,5,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.33,4.67,4.47,4.98,4.56,7.59,4.32,4.38,3.64,4.32
5093,molti,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.1,1.44,0.0,1.28,1.34,5.54,1.08,1.04,1.03,1.15
5094,poi,5,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.83,2.55,1.91,2.41,2.81,6.1,2.51,2.63,2.03,2.16
5095,loro,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.29,2.5,2.88,3.54,2.45,6.18,1.99,2.53,2.1,2.14
5096,scrivere,5,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0.0,1.05,0.0,0.0,1.17,5.08,0.0,0.0,0.0,0.0
5097,voluto,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,4.96,0.0,0.0,0.0,0.0
5098,piace,5,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1.57,1.47,0.0,1.4,1.7,5.42,1.84,1.2,1.49,1.17
5099,così,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.85,2.33,2.14,1.82,1.82,6.14,1.08,1.62,1.49,1.46
5100,queste,5,2,0,1,2,1,0,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1.42,1.79,1.32,1.41,1.98,5.71,0.0,1.24,0.0,1.13
5101,suo,5,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.46,2.43,2.61,2.45,2.45,6.19,1.62,2.47,2.0,1.8
5102,lungo,5,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.61,2.09,1.09,1.81,1.77,5.39,1.51,1.43,0.0,1.98
5103,rendere,5,0,1,1,0,0,0,0,0,0,0,0,1,1,1,1,1,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0.0,0.0,0.0,0.0,0.0,4.88,0.0,0.0,0.0,0.0
5104,cosa,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.62,2.8,5.71,5.53,2.69,6.2,2.63,3.05,2.37,2.66
5105,vedere,5,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1.28,1.36,0.0,1.23,1.3,5.68,0.0,1.15,0.0,1.42
5106,lui,5,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.0,2.93,2.87,2.97,6.2,5.83,2.8,2.97,2.63,2.28
5107,due,5,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,5.35,3.44,3.25,3.17,4.3,6.17,3.09,3.22,2.55,3.3
5108,ha,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.58,4.68,6.8,6.3,4.52,6.69,4.82,4.52,3.45,6.39
5109,guarda,5,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.91,1.91,4.29,4.32,1.93,5.2,2.06,4.92,1.59,1.55
5110,di più,5,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.19,2.49,2.25,2.14,2.61,6.58,1.67,2.24,1.67,2.1
5111,giorno,5,0,0,0,0,0,0,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.54,2.47,2.68,2.39,2.34,5.85,2.06,2.49,2.11,2.22
5112,potevo,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,4.38,0.0,0.0,0.0,0.0
5113,andare,5,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,1,0,0,1.51,1.49,0.0,1.79,1.45,5.62,1.01,1.4,1.49,1.21
5114,venire,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1.23,1.41,0.0,1.1,1.75,5.01,1.03,1.29,0.0,0.0
5115,numero,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2.5,2.67,3.5,4.37,3.43,5.58,2.66,3.97,2.07,2.58
5116,suono,5,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,1.19,1.04,0.0,0.0,4.58,0.0,0.0,1.07,0.0
5117,no,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.35,4.9,7.02,7.16,4.76,5.96,6.11,6.99,4.54,4.79
5118,più,5,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.19,2.49,2.25,2.14,2.62,6.63,1.67,2.24,1.68,2.1
5119,le persone,5,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1.52,2.03,1.88,2.01,2.47,5.84,0.0,1.31,0.0,2.23
5120,mio,5,0,0,0,0,0,0,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.03,4.66,3.2,4.42,3.01,6.01,3.08,3.1,2.86,3.31
5121,sopra,5,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.02,2.53,1.67,2.03,2.97,5.27,1.79,3.3,1.46,1.63
5122,sapere,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1.4,2.17,1.92,1.8,1.62,5.36,1.52,1.36,0.0,1.51
5123,acqua,5,1,0,1,1,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.12,2.18,1.84,2.14,2.25,5.29,2.06,2.59,2.02,1.97
5124,di,5,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.33,4.67,4.47,4.98,4.56,7.59,4.32,4.38,3.64,4.32
5125,chiamata,5,1,0,1,0,0,1,2,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,1.13,0.0,0.0,0.0,4.86,0.0,0.0,0.0,0.0
5126,primo,5,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.99,3.1,3.53,4.42,3.55,5.82,3.51,4.51,2.36,2.82
5127,chi,5,1,0,1,0,0,1,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.95,3.61,3.36,3.81,3.69,6.08,3.76,3.8,2.9,3.74
5128,maggio,5,0,0,0,0,0,0,2,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.17,2.31,1.89,2.24,2.22,5.32,2.06,2.11,0.0,3.05
5129,fuori uso,5,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.55,1.9,2.39,1.63,1.68,5.15,1.23,1.19,1.02,1.45
5130,lato,5,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.98,2.01,1.67,2.41,2.18,5.06,4.46,3.29,1.29,1.62
5131,stato,5,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.28,2.51,1.84,2.32,2.5,6.25,2.54,2.06,1.69,1.7
5132,adesso,5,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.57,2.06,0.0,1.27,1.1,5.51,1.11,1.46,0.0,0.0
5133,trova,5,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.6,1.7,2.58,2.8,1.89,5.29,1.25,2.64,0.0,1.63
5134,testa,5,1,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.5,2.49,2.46,2.89,2.68,5.35,1.83,4.01,1.39,4.89
5135,possedere,5,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0
5136,pagina,5,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1.8,2.06,3.2,4.23,1.9,5.13,1.95,3.84,1.05,1.95
5137,dovrebbe,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.0,0.0,0.0,0.0,0.0,5.37,0.0,0.0,0.0,0.0
5138,nazione,5,0,0,0,0,0,0,3,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,1.4,1.5,0.0,1.24,1.81,4.76,0.0,0.0,1.45,0.0
5139,fondare,5,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,1,0,0,0.0,0.0,0.0,0.0,0.0,3.85,0.0,0.0,0.0,0.0
5140,rispondere,5,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0.0,0.0,0.0,0.0,0.0,4.88,0.0,0.0,0.0,0.0
5141,scuola,5,0,1,0,0,1,0,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.99,2.3,1.96,2.0,2.13,5.46,1.42,1.75,1.06,1.41
5142,crescere,5,0,1,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0.0,0.0,0.0,0.0,0.0,4.67,0.0,0.0,0.0,0.0
5143,studia,5,1,0,0,1,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2.13,2.72,1.98,2.29,2.25,4.17,4.98,1.17,1.98,1.55
5144,ancora,5,0,2,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.94,2.19,2.69,2.46,2.0,6.07,2.23,2.77,1.76,1.35
5145,imparare,5,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,1,1,0,0,0.0,0.0,0.0,0.0,0.0,4.78,0.0,0.0,0.0,0.0
5146,pianta,5,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.28,1.31,0.0,1.87,1.23,4.5,0.0,1.23,0.0,0.0
5147,coperchio,5,1,1,1,0,0,1,4,1,1,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,3.58,0.0,0.0,0.0,0.0
5148,cibo,5,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.69,1.79,0.0,1.73,1.89,5.06,1.35,1.39,0.0,1.51
5149,sole,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,4.29,3.23,2.53,3.03,3.2,5.13,3.5,2.89,2.42,2.6
5150,quattro,5,3,0,1,1,1,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.64,3.01,2.11,2.54,2.65,5.37,2.74,2.27,2.82,2.81
5151,fra,5,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.09,3.51,3.58,3.3,3.56,5.46,3.34,3.03,2.47,4.1
5152,stato,5,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.28,2.51,1.84,2.32,2.5,6.25,2.54,2.06,1.69,1.7
5153,mantenere,5,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0.0,0.0,0.0,0.0,0.0,4.85,0.0,0.0,0.0,0.0
5154,occhio,5,1,0,1,0,0,1,4,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.37,1.45,1.23,1.45,1.34,4.86,0.0,0.0,0.0,0.0
5155,mai,5,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.53,5.17,5.72,3.59,5.24,6.03,3.67,3.86,2.57,3.43
5156,ultimo,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.57,2.68,2.8,4.29,2.19,5.19,2.04,3.84,1.6,1.56
5157,permettere,5,0,0,0,0,1,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0.0,0.0,0.0,0.0,0.0,4.58,0.0,0.0,0.0,0.0
5158,pensiero,5,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1.85,1.99,1.99,1.87,1.99,5.04,0.0,1.4,0.0,0.0
5159,città,5,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.88,2.31,2.24,2.53,2.34,5.77,1.35,2.16,1.44,1.84
5160,albero,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1.1,1.91,2.24,2.3,1.3,4.51,1.22,1.13,0.0,0.0
5161,attraverso,5,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,1.43,1.26,1.25,1.33,5.36,0.0,1.08,0.0,1.01
5162,azienda agricola,5,0,1,1,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.39,1.67,1.36,1.41,1.49,4.1,0.0,1.43,0.0,1.1
5163,difficile,5,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2.41,2.35,1.17,1.97,5.17,5.29,1.94,1.81,1.57,2.07
5164,inizio,5,0,0,0,0,0,0,2,0,1,0,1,1,1,1,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0.0,1.13,0.0,0.0,0.0,5.11,0.0,0.0,0.0,2.4
5165,potrebbe,5,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.0,0.0,0.0,0.0,0.0,5.54,0.0,0.0,0.0,0.0
5166,storia,5,1,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2.37,2.86,2.16,2.59,2.83,5.73,1.72,1.89,1.75,1.43
5167,sega,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.23,2.87,3.33,3.09,2.98,3.98,2.14,3.05,3.05,3.82
5168,lontano,5,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.04,1.44,1.2,1.35,1.21,4.91,1.08,0.0,0.0,0.0
5169,mare,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,1,0,0,3.6,3.29,5.36,3.23,3.66,5.22,3.2,3.18,2.49,2.92
5170,disegno,5,0,0,0,0,0,1,2,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.32,1.8,1.2,1.39,1.5,4.71,1.19,1.06,0.0,0.0
5171,sinistra,5,3,0,0,2,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.53,2.33,3.04,1.53,1.63,5.17,0.0,3.26,1.19,1.52
5172,tardi,5,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.37,1.82,2.41,1.48,2.53,4.97,0.0,1.59,0.0,1.09
5173,correre,5,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0.0,0.0,0.0,1.5,0.0,4.55,0.0,0.0,0.0,0.0
5174,non,5,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.29,4.16,3.92,3.84,6.08,7.16,4.39,4.05,3.31,3.94
5175,mentre,5,2,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1.34,1.33,5.62,1.48,1.55,5.8,0.0,1.34,0.0,0.0
5176,stampa,5,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.21,2.37,1.9,2.48,2.41,5.08,2.26,2.4,2.29,2.98
5177,chiudere,5,1,0,1,0,0,1,2,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0.0,0.0,0.0,0.0,0.0,4.68,0.0,0.0,0.0,0.0
5178,notte,5,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2.34,2.53,1.75,2.05,2.5,5.37,2.07,2.13,2.06,2.22
5179,vero,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,2.81,2.9,2.87,3.21,2.73,5.65,3.14,2.97,2.15,2.27
5180,vita,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.52,3.88,3.11,3.5,3.54,5.97,3.24,3.31,3.23,5.05
5181,pochi,5,1,0,1,0,0,1,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.58,1.47,0.0,1.93,1.58,5.28,0.0,1.54,0.0,1.01
5182,nord,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.1,4.55,5.54,3.1,5.3,5.26,3.63,3.48,2.83,4.15
5183,prenotare,5,0,2,1,0,0,0,0,0,0,0,0,1,1,1,1,1,1,0,0,0,0,0,0,1,1,0,0,1,1,0,0,0.0,0.0,0.0,0.0,0.0,3.8,0.0,0.0,0.0,0.0
5184,trasportare,5,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,1,0,0,0.0,0.0,0.0,0.0,0.0,4.01,0.0,0.0,0.0,0.0
5185,ha preso,5,0,2,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.45,1.15,2.12,4.26,1.5,5.32,0.0,4.39,0.0,0.0
5186,scienza,5,0,1,0,0,1,0,2,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.76,1.95,1.23,2.22,1.92,4.71,1.31,1.31,0.0,0.0
5187,mangiare,5,1,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,1,0,0,1.04,1.25,0.0,1.27,1.1,5.01,0.0,1.41,0.0,0.0
5188,camera,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.87,3.33,3.01,2.89,3.39,5.1,3.04,3.58,3.05,3.05
5189,amico,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.39,2.25,1.73,2.43,2.48,5.23,2.3,2.39,1.2,1.94
5190,iniziò,5,0,0,0,0,0,0,0,0,1,0,1,1,1,1,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,4.04,0.0,0.0,0.0,0.0
5191,idea,5,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.36,3.27,5.31,5.43,2.97,5.45,4.37,3.25,2.8,3.08
5192,pesce,5,0,1,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1.93,1.8,1.41,2.08,2.04,4.61,1.49,2.35,1.02,1.78
5193,montagna,5,0,0,1,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.96,1.67,1.37,1.78,1.93,4.65,0.0,1.35,0.0,1.13
5194,fermare,5,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,1,0,0,0.0,0.0,0.0,0.0,0.0,4.54,0.0,0.0,0.0,0.0
5195,una volta,5,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.85,2.65,4.89,2.86,2.86,5.83,2.39,4.09,2.1,2.58
5196,base,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,5.05,3.84,5.14,5.28,5.3,5.48,3.21,5.34,2.85,3.38
5197,ascoltare,5,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,1,0,0,0.0,0.0,0.0,0.0,0.0,4.67,0.0,0.0,0.0,0.0
5198,cavallo,5,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.15,2.25,1.79,3.11,2.32,4.67,1.72,2.03,0.0,2.08
5199,tagliare,5,0,0,0,0,0,0,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,1,0,0,0.0,0.0,0.0,0.0,0.0,4.33,0.0,0.0,0.0,0.0
5200,sicuro,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,1.17,0.0,1.03,1.18,5.22,0.0,0.0,0.0,0.0
